ID_Cliente,Fecha_Actividad,Minutos_Uso,Tickets_Soporte
1609,2025-07-24,16,0
1610,2024-01-31,93,0
1610,2024-03-01,52,0
1610,2024-03-31,93,0
1610,2024-04-30,86,1
1610,2024-05-30,74,0
1610,2024-06-29,80,1
1610,2024-07-29,50,0
1610,2024-08-28,67,0
1610,2024-09-27,75,0
1610,2024-10-27,84,0
1610,2024-11-26,29,0
1610,2024-12-26,33,0
1610,2025-01-25,78,0
1610,2025-02-24,48,0
1610,2025-03-26,4,0
1610,2025-04-25,15,0
1611,2025-02-24,0,0
1612,2024-04-30,5,0
1613,2024-01-01,85,0
1613,2024-01-31,69,0
1613,2024-03-01,36,2
1613,2024-03-31,98,0
1613,2024-04-30,51,0
1613,2024-05-30,86,0
1613,2024-06-29,19,0
1613,2024-07-29,17,1
1613,2024-08-28,12,0
1613,2024-09-27,66,1
1613,2024-10-27,46,0
1613,2024-11-26,19,1
1613,2024-12-26,12,0
1614,2024-10-27,6,1
1615,2024-12-26,5,0
1616,2025-01-25,17,0
1617,2025-02-24,19,1
1618,2024-03-31,33,0
1618,2024-04-30,22,1
1618,2024-05-30,82,1
1618,2024-06-29,7,0
1618,2024-07-29,10,0
1619,2024-04-30,3,0
1620,2024-08-28,0,0
1621,2024-07-29,9,0
1622,2024-07-29,51,1
1622,2024-08-28,69,0
1622,2024-09-27,33,1
1622,2024-10-27,71,0
1622,2024-11-26,62,0
1622,2024-12-26,42,1
1622,2025-01-25,13,0
1622,2025-02-24,33,0
1622,2025-03-26,62,0
1622,2025-04-25,54,0
1622,2025-05-25,78,0
1622,2025-06-24,12,0
1622,2025-07-24,13,1
1623,2024-10-27,15,0
1624,2025-04-25,28,0
1624,2025-05-25,71,0
1624,2025-06-24,68,0
1624,2025-07-24,76,0
1624,2025-08-23,87,0
1624,2025-09-22,26,0
1624,2025-10-22,27,0
1624,2025-11-21,61,2
1624,2025-12-21,9,0
1624,2026-01-20,9,0
1625,2025-05-25,11,0
1626,2024-01-01,4,0
1627,2024-11-26,10,0
1628,2025-04-25,2,1
1629,2025-05-25,11,0
1629,2025-06-24,66,0
1629,2025-07-24,53,0
1629,2025-08-23,77,1
1629,2025-09-22,26,0
1629,2025-10-22,85,0
1629,2025-11-21,58,0
1629,2025-12-21,72,0
1629,2026-01-20,63,0
1629,2026-02-19,92,1
1629,2026-03-21,93,0
1629,2026-04-20,27,1
1629,2026-05-20,99,0
1629,2026-06-19,86,0
1629,2026-07-19,2,0
1629,2026-08-18,16,0
1630,2025-05-25,3,1
1631,2025-03-26,15,0
1632,2025-03-26,96,2
1632,2025-04-25,73,0
1632,2025-05-25,85,0
1632,2025-06-24,22,0
1632,2025-07-24,18,0
1632,2025-08-23,13,1
1632,2025-09-22,19,1
1632,2025-10-22,61,2
1632,2025-11-21,83,0
1632,2025-12-21,87,0
1632,2026-01-20,58,0
1632,2026-02-19,20,0
1632,2026-03-21,81,0
1632,2026-04-20,12,0
1632,2026-05-20,1,0
1633,2024-10-27,1,1
1634,2024-03-01,17,0
1635,2024-06-29,82,0
1635,2024-07-29,32,0
1635,2024-08-28,8,2
1635,2024-09-27,10,0
1636,2024-11-26,0,0
1637,2025-04-25,19,0
1638,2024-03-01,10,1
1639,2024-04-30,15,1
1640,2025-03-26,11,0
1641,2025-03-26,12,0
1642,2025-03-26,67,0
1642,2025-04-25,43,1
1642,2025-05-25,16,0
1642,2025-06-24,40,1
1642,2025-07-24,21,0
1642,2025-08-23,51,0
1642,2025-09-22,91,0
1642,2025-10-22,20,0
1642,2025-11-21,68,0
1642,2025-12-21,4,0
1642,2026-01-20,14,1
1643,2025-01-25,47,1
1643,2025-02-24,59,0
1643,2025-03-26,75,0
1643,2025-04-25,46,0
1643,2025-05-25,73,0
1643,2025-06-24,17,0
1643,2025-07-24,2,0
1643,2025-08-23,3,0
1644,2024-03-01,9,2
1645,2025-04-25,5,0
1646,2025-05-25,16,0
1647,2025-03-26,25,0
1647,2025-04-25,70,1
1647,2025-05-25,41,0
1647,2025-06-24,19,2
1647,2025-07-24,0,0
1648,2024-06-29,18,0
1649,2025-01-25,11,0
1650,2024-03-31,4,0
1651,2024-03-31,1,0
1652,2024-11-26,40,2
1652,2024-12-26,99,0
1652,2025-01-25,55,1
1652,2025-02-24,31,0
1652,2025-03-26,63,0
1652,2025-04-25,42,0
1652,2025-05-25,11,2
1652,2025-06-24,32,0
1652,2025-07-24,52,0
1652,2025-08-23,33,0
1652,2025-09-22,45,0
1652,2025-10-22,10,0
1652,2025-11-21,10,0
1653,2024-08-28,18,0
1654,2024-05-30,14,0
1655,2024-01-31,55,0
1655,2024-03-01,56,0
1655,2024-03-31,63,0
1655,2024-04-30,11,0
1655,2024-05-30,15,0
1656,2024-08-28,6,1
1657,2025-01-25,19,0
1658,2024-11-26,7,1
1659,2025-05-25,57,0
1659,2025-06-24,84,0
1659,2025-07-24,38,0
1659,2025-08-23,74,1
1659,2025-09-22,69,0
1659,2025-10-22,15,0
1659,2025-11-21,4,1
1660,2025-03-26,9,0
1661,2024-05-30,10,0
1661,2024-06-29,60,0
1661,2024-07-29,87,0
1661,2024-08-28,97,2
1661,2024-09-27,11,0
1661,2024-10-27,98,0
1661,2024-11-26,25,2
1661,2024-12-26,45,0
1661,2025-01-25,48,0
1661,2025-02-24,28,0
1661,2025-03-26,19,0
1661,2025-04-25,5,0
1661,2025-05-25,13,0
1662,2024-09-27,48,2
1662,2024-10-27,38,0
1662,2024-11-26,32,0
1662,2024-12-26,37,2
1662,2025-01-25,72,2
1662,2025-02-24,37,1
1662,2025-03-26,26,1
1662,2025-04-25,56,2
1662,2025-05-25,14,2
1662,2025-06-24,3,0
1662,2025-07-24,2,1
1663,2024-11-26,9,0
1664,2024-11-26,95,0
1664,2024-12-26,80,0
1664,2025-01-25,39,0
1664,2025-02-24,96,0
1664,2025-03-26,80,0
1664,2025-04-25,88,0
1664,2025-05-25,62,0
1664,2025-06-24,50,0
1664,2025-07-24,71,0
1664,2025-08-23,10,0
1664,2025-09-22,61,0
1664,2025-10-22,31,0
1664,2025-11-21,80,0
1664,2025-12-21,0,2
1664,2026-01-20,15,2
1665,2024-03-01,58,0
1665,2024-03-31,2,0
1665,2024-04-30,15,0
1666,2025-04-25,15,0
1667,2025-04-25,5,0
1667,2025-05-25,4,1
1668,2024-07-29,16,0
1669,2024-10-27,18,0
1670,2025-04-25,18,0
1670,2025-05-25,42,0
1670,2025-06-24,65,0
1670,2025-07-24,14,0
1670,2025-08-23,76,0
1670,2025-09-22,66,0
1670,2025-10-22,18,0
1670,2025-11-21,21,0
1670,2025-12-21,6,0
1670,2026-01-20,4,0
1671,2025-03-26,8,0
1672,2024-07-29,11,0
1673,2025-01-25,4,0
1674,2024-05-30,7,0
1675,2024-06-29,0,0
1676,2025-05-25,19,0
1677,2024-01-01,14,0
1678,2025-03-26,0,0
1679,2024-09-27,41,0
1679,2024-10-27,34,0
1679,2024-11-26,86,0
1679,2024-12-26,89,0
1679,2025-01-25,69,0
1679,2025-02-24,16,0
1679,2025-03-26,12,0
1680,2024-03-31,14,1
1681,2024-07-29,12,1
1682,2024-03-31,1,0
1683,2024-06-29,4,0
1684,2024-12-26,0,0
1685,2025-01-25,81,0
1685,2025-02-24,13,0
1685,2025-03-26,2,0
1686,2024-07-29,40,0
1686,2024-08-28,94,0
1686,2024-09-27,54,0
1686,2024-10-27,29,0
1686,2024-11-26,33,0
1686,2024-12-26,37,0
1686,2025-01-25,3,0
1686,2025-02-24,1,1
1687,2024-08-28,7,0
1688,2024-03-01,10,0
1689,2024-10-27,55,0
1689,2024-11-26,3,0
1689,2024-12-26,1,0
1690,2024-03-01,12,0
1691,2024-03-31,17,1
1692,2024-08-28,3,2
1693,2024-10-27,7,0
1694,2024-01-31,6,0
1695,2024-05-30,19,0
1695,2024-06-29,8,0
1696,2024-01-01,19,1
1697,2025-01-25,1,1
1698,2025-01-25,12,0
1699,2024-04-30,0,0
1700,2024-11-26,16,2
1701,2024-12-26,51,0
1701,2025-01-25,95,0
1701,2025-02-24,51,0
1701,2025-03-26,13,0
1701,2025-04-25,37,0
1701,2025-05-25,74,0
1701,2025-06-24,83,0
1701,2025-07-24,13,0
1701,2025-08-23,1,0
1702,2025-04-25,4,0
1703,2024-05-30,44,0
1703,2024-06-29,15,1
1703,2024-07-29,14,0
1704,2024-09-27,16,0
1705,2024-09-27,2,1
1706,2024-07-29,16,0
1707,2024-10-27,92,0
1707,2024-11-26,44,1
1707,2024-12-26,69,0
1707,2025-01-25,30,0
1707,2025-02-24,46,2
1707,2025-03-26,26,0
1707,2025-04-25,44,0
1707,2025-05-25,83,0
1707,2025-06-24,18,0
1707,2025-07-24,2,0
1708,2024-03-31,1,0
1709,2025-01-25,56,1
1709,2025-02-24,44,0
1709,2025-03-26,2,0
1709,2025-04-25,10,1
1710,2024-09-27,55,0
1710,2024-10-27,91,0
1710,2024-11-26,94,0
1710,2024-12-26,77,0
1710,2025-01-25,14,1
1710,2025-02-24,60,0
1710,2025-03-26,32,0
1710,2025-04-25,51,0
1710,2025-05-25,79,0
1710,2025-06-24,49,0
1710,2025-07-24,8,0
1710,2025-08-23,13,0
1711,2024-04-30,7,1
1712,2025-03-26,11,0
1713,2024-10-27,8,0
1714,2024-05-30,7,1
1714,2024-06-29,15,0
1715,2025-04-25,13,0
1715,2025-05-25,40,0
1715,2025-06-24,50,0
1715,2025-07-24,88,0
1715,2025-08-23,18,1
1715,2025-09-22,15,1
1715,2025-10-22,11,0
1716,2024-06-29,11,0
1717,2024-10-27,74,0
1717,2024-11-26,45,0
1717,2024-12-26,11,0
1717,2025-01-25,91,0
1717,2025-02-24,86,0
1717,2025-03-26,5,0
1717,2025-04-25,11,0
1718,2024-12-26,10,0
1719,2024-11-26,3,0
1720,2025-02-24,3,0
1721,2024-07-29,15,0
1722,2025-04-25,19,0
1723,2024-10-27,11,0
1724,2024-01-01,2,0
1725,2025-03-26,13,0
1726,2025-03-26,0,0
1727,2025-01-25,8,0
1728,2024-03-31,6,2
1729,2024-10-27,69,0
1729,2024-11-26,49,2
1729,2024-12-26,62,0
1729,2025-01-25,39,0
1729,2025-02-24,95,2
1729,2025-03-26,54,0
1729,2025-04-25,36,2
1729,2025-05-25,72,0
1729,2025-06-24,44,0
1729,2025-07-24,92,0
1729,2025-08-23,28,0
1729,2025-09-22,40,0
1729,2025-10-22,26,1
1729,2025-11-21,91,0
1729,2025-12-21,5,0
1729,2026-01-20,12,0
1730,2024-09-27,12,0
1731,2024-12-26,16,1
1732,2024-09-27,8,0
1733,2024-03-31,12,0
1733,2024-04-30,84,0
1733,2024-05-30,76,0
1733,2024-06-29,95,0
1733,2024-07-29,75,0
1733,2024-08-28,35,0
1733,2024-09-27,41,0
1733,2024-10-27,92,0
1733,2024-11-26,46,1
1733,2024-12-26,73,1
1733,2025-01-25,1,0
1733,2025-02-24,10,0
1734,2024-03-31,4,0
1735,2025-01-25,26,0
1735,2025-02-24,59,0
1735,2025-03-26,86,0
1735,2025-04-25,19,0
1735,2025-05-25,16,2
1735,2025-06-24,19,2
1736,2024-06-29,19,2
1737,2024-11-26,48,0
1737,2024-12-26,15,0
1737,2025-01-25,10,0
1737,2025-02-24,74,0
1737,2025-03-26,15,1
1737,2025-04-25,6,0
1738,2024-01-31,89,1
1738,2024-03-01,15,0
1738,2024-03-31,36,0
1738,2024-04-30,65,1
1738,2024-05-30,82,0
1738,2024-06-29,4,1
1738,2024-07-29,6,0
1739,2024-06-29,4,0
1740,2024-05-30,31,0
1740,2024-06-29,83,0
1740,2024-07-29,45,0
1740,2024-08-28,45,0
1740,2024-09-27,46,1
1740,2024-10-27,82,0
1740,2024-11-26,47,0
1740,2024-12-26,24,2
1740,2025-01-25,64,0
1740,2025-02-24,39,0
1740,2025-03-26,12,1
1740,2025-04-25,28,0
1740,2025-05-25,12,0
1740,2025-06-24,3,0
1740,2025-07-24,17,0
1741,2024-10-27,80,1
1741,2024-11-26,48,0
1741,2024-12-26,56,0
1741,2025-01-25,7,0
1741,2025-02-24,15,0
1742,2025-04-25,21,0
1742,2025-05-25,77,0
1742,2025-06-24,10,0
1742,2025-07-24,43,0
1742,2025-08-23,77,0
1742,2025-09-22,76,0
1742,2025-10-22,60,1
1742,2025-11-21,87,0
1742,2025-12-21,64,0
1742,2026-01-20,61,0
1742,2026-02-19,63,0
1742,2026-03-21,80,0
1742,2026-04-20,60,1
1742,2026-05-20,45,0
1742,2026-06-19,2,0
1742,2026-07-19,19,0
1743,2025-01-25,57,0
1743,2025-02-24,11,1
1743,2025-03-26,12,0
1744,2024-08-28,12,0
1744,2024-09-27,29,2
1744,2024-10-27,29,0
1744,2024-11-26,18,0
1744,2024-12-26,38,0
1744,2025-01-25,17,0
1744,2025-02-24,19,1
1745,2024-07-29,4,0
1746,2024-04-30,18,0
1747,2024-01-01,20,0
1747,2024-01-31,99,0
1747,2024-03-01,29,0
1747,2024-03-31,29,0
1747,2024-04-30,27,0
1747,2024-05-30,14,0
1747,2024-06-29,26,1
1747,2024-07-29,34,0
1747,2024-08-28,27,0
1747,2024-09-27,27,0
1747,2024-10-27,16,2
1747,2024-11-26,64,0
1747,2024-12-26,10,0
1747,2025-01-25,10,0
1748,2024-08-28,87,0
1748,2024-09-27,77,0
1748,2024-10-27,64,0
1748,2024-11-26,57,0
1748,2024-12-26,43,0
1748,2025-01-25,6,0
1748,2025-02-24,5,0
1749,2024-09-27,78,0
1749,2024-10-27,16,0
1749,2024-11-26,49,0
1749,2024-12-26,10,0
1749,2025-01-25,24,0
1749,2025-02-24,77,1
1749,2025-03-26,65,0
1749,2025-04-25,13,0
1749,2025-05-25,10,0
1750,2025-05-25,18,0
1751,2024-10-27,73,0
1751,2024-11-26,78,0
1751,2024-12-26,42,1
1751,2025-01-25,70,0
1751,2025-02-24,14,0
1751,2025-03-26,39,0
1751,2025-04-25,84,0
1751,2025-05-25,81,0
1751,2025-06-24,66,0
1751,2025-07-24,47,0
1751,2025-08-23,5,1
1751,2025-09-22,5,0
1752,2025-05-25,7,0
1752,2025-06-24,13,0
1753,2024-07-29,7,1
1754,2024-07-29,47,0
1754,2024-08-28,47,0
1754,2024-09-27,25,0
1754,2024-10-27,40,0
1754,2024-11-26,54,0
1754,2024-12-26,19,0
1754,2025-01-25,75,0
1754,2025-02-24,65,0
1754,2025-03-26,50,0
1754,2025-04-25,95,1
1754,2025-05-25,93,0
1754,2025-06-24,56,0
1754,2025-07-24,89,2
1754,2025-08-23,95,2
1754,2025-09-22,9,0
1754,2025-10-22,17,0
1755,2024-01-31,52,0
1755,2024-03-01,77,0
1755,2024-03-31,61,0
1755,2024-04-30,18,0
1755,2024-05-30,33,0
1755,2024-06-29,47,0
1755,2024-07-29,74,0
1755,2024-08-28,43,0
1755,2024-09-27,98,0
1755,2024-10-27,12,1
1755,2024-11-26,15,2
1756,2024-10-27,6,0
1757,2024-01-01,16,0
1758,2024-11-26,68,1
1758,2024-12-26,26,0
1758,2025-01-25,81,0
1758,2025-02-24,7,1
1758,2025-03-26,0,1
1759,2024-08-28,17,0
1759,2024-09-27,63,1
1759,2024-10-27,19,0
1759,2024-11-26,11,0
1760,2025-03-26,10,0
1760,2025-04-25,42,0
1760,2025-05-25,65,0
1760,2025-06-24,47,0
1760,2025-07-24,53,0
1760,2025-08-23,10,0
1760,2025-09-22,3,0
1760,2025-10-22,13,0
1761,2024-03-31,68,1
1761,2024-04-30,89,0
1761,2024-05-30,53,0
1761,2024-06-29,51,0
1761,2024-07-29,41,0
1761,2024-08-28,66,2
1761,2024-09-27,76,0
1761,2024-10-27,10,0
1761,2024-11-26,68,0
1761,2024-12-26,67,0
1761,2025-01-25,25,0
1761,2025-02-24,7,2
1761,2025-03-26,2,0
1762,2025-03-26,55,1
1762,2025-04-25,57,0
1762,2025-05-25,32,0
1762,2025-06-24,23,0
1762,2025-07-24,95,0
1762,2025-08-23,11,1
1762,2025-09-22,17,0
1762,2025-10-22,19,0
1763,2024-03-01,55,0
1763,2024-03-31,41,0
1763,2024-04-30,63,0
1763,2024-05-30,12,0
1763,2024-06-29,14,0
1763,2024-07-29,13,0
1764,2024-05-30,1,2
1765,2024-03-31,9,0
1766,2024-09-27,5,0
1767,2024-01-01,1,0
1768,2024-09-27,19,0
1769,2024-01-31,17,1
1770,2025-02-24,92,0
1770,2025-03-26,75,0
1770,2025-04-25,91,1
1770,2025-05-25,71,1
1770,2025-06-24,9,0
1770,2025-07-24,2,0
1771,2024-04-30,10,0
1772,2024-01-01,14,0
1773,2024-05-30,76,0
1773,2024-06-29,54,0
1773,2024-07-29,46,0
1773,2024-08-28,99,0
1773,2024-09-27,6,0
1773,2024-10-27,0,0
1774,2024-11-26,2,0
1775,2024-07-29,10,0
1776,2024-11-26,2,0
1777,2024-03-01,0,0
1778,2024-06-29,13,0
1779,2024-01-31,95,0
1779,2024-03-01,17,0
1779,2024-03-31,51,0
1779,2024-04-30,75,0
1779,2024-05-30,21,0
1779,2024-06-29,75,1
1779,2024-07-29,70,1
1779,2024-08-28,64,1
1779,2024-09-27,56,0
1779,2024-10-27,11,0
1779,2024-11-26,25,2
1779,2024-12-26,63,0
1779,2025-01-25,3,0
1779,2025-02-24,7,1
1780,2024-08-28,10,0
1781,2024-01-31,18,0
1782,2024-11-26,29,1
1782,2024-12-26,82,0
1782,2025-01-25,95,0
1782,2025-02-24,48,0
1782,2025-03-26,83,0
1782,2025-04-25,34,0
1782,2025-05-25,28,1
1782,2025-06-24,99,0
1782,2025-07-24,80,0
1782,2025-08-23,72,0
1782,2025-09-22,38,0
1782,2025-10-22,94,0
1782,2025-11-21,13,0
1782,2025-12-21,19,0
1783,2024-07-29,9,0
1784,2024-10-27,16,2
1784,2024-11-26,4,0
1784,2024-12-26,2,0
1785,2024-09-27,15,1
1786,2024-05-30,21,0
1786,2024-06-29,17,0
1786,2024-07-29,71,1
1786,2024-08-28,22,0
1786,2024-09-27,42,0
1786,2024-10-27,92,0
1786,2024-11-26,30,0
1786,2024-12-26,87,0
1786,2025-01-25,27,1
1786,2025-02-24,57,0
1786,2025-03-26,53,0
1786,2025-04-25,59,0
1786,2025-05-25,93,0
1786,2025-06-24,2,0
1786,2025-07-24,8,0
1787,2024-11-26,13,0
1788,2024-08-28,5,0
1789,2025-04-25,5,0
1790,2025-04-25,14,0
1791,2025-05-25,13,0
1792,2025-03-26,13,1
1793,2024-05-30,0,0
1794,2025-03-26,6,0
1795,2025-03-26,12,0
1796,2024-01-31,15,0
1797,2025-04-25,0,0
1798,2024-07-29,12,0
1798,2024-08-28,6,0
1799,2024-01-31,6,0
1800,2024-01-31,1,0
1800,2024-03-01,8,0
1801,2025-05-25,8,0
1802,2024-04-30,89,0
1802,2024-05-30,51,0
1802,2024-06-29,55,0
1802,2024-07-29,30,0
1802,2024-08-28,10,0
1802,2024-09-27,98,0
1802,2024-10-27,47,0
1802,2024-11-26,44,1
1802,2024-12-26,15,0
1802,2025-01-25,8,0
1802,2025-02-24,12,0
1803,2024-11-26,32,0
1803,2024-12-26,91,0
1803,2025-01-25,47,0
1803,2025-02-24,95,0
1803,2025-03-26,71,0
1803,2025-04-25,60,0
1803,2025-05-25,69,1
1803,2025-06-24,58,0
1803,2025-07-24,3,0
1803,2025-08-23,14,1
1804,2024-06-29,14,0
1805,2024-03-01,18,0
1806,2024-01-01,18,2
1807,2025-01-25,4,0
1808,2024-10-27,10,0
1809,2024-03-31,33,1
1809,2024-04-30,91,0
1809,2024-05-30,42,0
1809,2024-06-29,67,0
1809,2024-07-29,3,0
1809,2024-08-28,15,0
1810,2024-08-28,16,2
1811,2025-05-25,16,0
1811,2025-06-24,62,0
1811,2025-07-24,21,0
1811,2025-08-23,67,1
1811,2025-09-22,24,0
1811,2025-10-22,5,1
1811,2025-11-21,19,1
1812,2025-05-25,7,0
1813,2024-07-29,9,0
1814,2024-06-29,15,0
1814,2024-07-29,49,0
1814,2024-08-28,61,0
1814,2024-09-27,90,1
1814,2024-10-27,8,0
1814,2024-11-26,3,0
1815,2024-10-27,33,0
1815,2024-11-26,88,0
1815,2024-12-26,89,1
1815,2025-01-25,49,0
1815,2025-02-24,22,1
1815,2025-03-26,99,1
1815,2025-04-25,21,0
1815,2025-05-25,26,0
1815,2025-06-24,72,0
1815,2025-07-24,59,0
1815,2025-08-23,13,0
1815,2025-09-22,4,1
1816,2025-02-24,12,0
1817,2024-10-27,82,0
1817,2024-11-26,91,0
1817,2024-12-26,63,0
1817,2025-01-25,84,0
1817,2025-02-24,70,0
1817,2025-03-26,13,1
1817,2025-04-25,22,0
1817,2025-05-25,30,0
1817,2025-06-24,99,0
1817,2025-07-24,56,0
1817,2025-08-23,17,0
1817,2025-09-22,14,0
1818,2025-01-25,9,0
1819,2025-05-25,57,1
1819,2025-06-24,11,0
1819,2025-07-24,3,0
1819,2025-08-23,3,0
1820,2025-01-25,10,1
1821,2024-12-26,7,0
1822,2024-08-28,7,0
1823,2025-01-25,1,0
1824,2025-05-25,5,0
1825,2024-01-31,9,0
1826,2025-01-25,15,0
1826,2025-02-24,35,0
1826,2025-03-26,47,0
1826,2025-04-25,18,0
1826,2025-05-25,37,0
1826,2025-06-24,17,0
1826,2025-07-24,93,0
1826,2025-08-23,50,1
1826,2025-09-22,94,0
1826,2025-10-22,70,0
1826,2025-11-21,99,0
1826,2025-12-21,60,0
1826,2026-01-20,17,0
1826,2026-02-19,17,0
1827,2024-09-27,18,0
1828,2024-03-31,13,0
1829,2025-02-24,19,0
1830,2024-11-26,53,0
1830,2024-12-26,71,2
1830,2025-01-25,3,2
1830,2025-02-24,5,0
1831,2025-01-25,12,0
1832,2024-04-30,10,0
1833,2024-05-30,12,0
1834,2025-03-26,1,1
1835,2025-02-24,7,1
1836,2024-11-26,18,0
1837,2025-03-26,25,0
1837,2025-04-25,39,0
1837,2025-05-25,78,0
1837,2025-06-24,12,0
1837,2025-07-24,17,0
1838,2024-03-01,48,0
1838,2024-03-31,38,0
1838,2024-04-30,12,0
1838,2024-05-30,97,0
1838,2024-06-29,88,0
1838,2024-07-29,24,1
1838,2024-08-28,64,0
1838,2024-09-27,73,0
1838,2024-10-27,66,0
1838,2024-11-26,38,0
1838,2024-12-26,77,0
1838,2025-01-25,96,0
1838,2025-02-24,80,0
1838,2025-03-26,10,0
1838,2025-04-25,16,0
1839,2025-04-25,15,1
1840,2024-03-01,33,0
1840,2024-03-31,2,0
1840,2024-04-30,2,0
1841,2025-05-25,43,0
1841,2025-06-24,64,0
1841,2025-07-24,34,2
1841,2025-08-23,21,0
1841,2025-09-22,69,1
1841,2025-10-22,62,0
1841,2025-11-21,25,0
1841,2025-12-21,82,0
1841,2026-01-20,45,0
1841,2026-02-19,35,0
1841,2026-03-21,96,2
1841,2026-04-20,13,0
1841,2026-05-20,93,0
1841,2026-06-19,11,0
1841,2026-07-19,6,0
1842,2024-07-29,26,0
1842,2024-08-28,37,0
1842,2024-09-27,63,1
1842,2024-10-27,95,0
1842,2024-11-26,32,0
1842,2024-12-26,74,0
1842,2025-01-25,63,0
1842,2025-02-24,76,1
1842,2025-03-26,10,0
1842,2025-04-25,61,1
1842,2025-05-25,25,0
1842,2025-06-24,55,0
1842,2025-07-24,5,0
1842,2025-08-23,19,0
1843,2024-01-01,5,0
1844,2024-10-27,18,0
1845,2024-11-26,15,0
1846,2025-01-25,10,0
1847,2024-03-31,10,1
1848,2024-12-26,9,0
1849,2024-09-27,18,0
1849,2024-10-27,60,0
1849,2024-11-26,32,0
1849,2024-12-26,58,0
1849,2025-01-25,67,1
1849,2025-02-24,39,0
1849,2025-03-26,28,0
1849,2025-04-25,29,0
1849,2025-05-25,62,0
1849,2025-06-24,26,0
1849,2025-07-24,1,0
1849,2025-08-23,9,0
1850,2024-01-01,35,0
1850,2024-01-31,78,0
1850,2024-03-01,24,2
1850,2024-03-31,19,0
1850,2024-04-30,1,0
1851,2024-11-26,11,2
1852,2025-01-25,8,1
1853,2025-05-25,3,1
1854,2024-01-31,2,0
1855,2024-04-30,3,0
1856,2025-04-25,11,0
1857,2024-12-26,13,0
1858,2024-01-01,18,0
1859,2024-05-30,15,0
1860,2024-01-01,8,0
1861,2024-11-26,1,0
1862,2024-04-30,8,2
1863,2025-04-25,9,1
1864,2024-07-29,38,1
1864,2024-08-28,82,2
1864,2024-09-27,12,0
1864,2024-10-27,12,0
1864,2024-11-26,27,0
1864,2024-12-26,43,0
1864,2025-01-25,30,0
1864,2025-02-24,84,0
1864,2025-03-26,80,0
1864,2025-04-25,99,1
1864,2025-05-25,45,1
1864,2025-06-24,49,0
1864,2025-07-24,94,0
1864,2025-08-23,97,0
1864,2025-09-22,9,0
1864,2025-10-22,12,0
1865,2024-01-01,78,0
1865,2024-01-31,16,0
1865,2024-03-01,19,0
1866,2024-03-01,19,0
1866,2024-03-31,21,0
1866,2024-04-30,25,0
1866,2024-05-30,95,0
1866,2024-06-29,81,0
1866,2024-07-29,60,0
1866,2024-08-28,51,0
1866,2024-09-27,15,1
1866,2024-10-27,12,0
1866,2024-11-26,9,0
1867,2025-03-26,14,0
1868,2024-07-29,99,0
1868,2024-08-28,47,1
1868,2024-09-27,77,0
1868,2024-10-27,50,0
1868,2024-11-26,54,0
1868,2024-12-26,10,0
1868,2025-01-25,77,0
1868,2025-02-24,75,0
1868,2025-03-26,36,0
1868,2025-04-25,43,0
1868,2025-05-25,41,0
1868,2025-06-24,1,0
1868,2025-07-24,17,0
1869,2025-05-25,12,2
1870,2024-01-31,69,0
1870,2024-03-01,42,0
1870,2024-03-31,28,1
1870,2024-04-30,99,0
1870,2024-05-30,67,0
1870,2024-06-29,54,0
1870,2024-07-29,84,2
1870,2024-08-28,88,0
1870,2024-09-27,87,0
1870,2024-10-27,65,0
1870,2024-11-26,40,0
1870,2024-12-26,79,0
1870,2025-01-25,49,0
1870,2025-02-24,80,1
1870,2025-03-26,15,0
1870,2025-04-25,8,0
1871,2024-07-29,95,0
1871,2024-08-28,17,1
1871,2024-09-27,83,0
1871,2024-10-27,34,0
1871,2024-11-26,16,1
1871,2024-12-26,1,0
1872,2024-05-30,19,0
1873,2025-04-25,0,1
1874,2024-07-29,5,0
1875,2024-05-30,12,0
1876,2024-07-29,13,0
1877,2024-01-31,19,0
1878,2025-02-24,2,2
1879,2024-09-27,8,0
1880,2025-05-25,13,1
1881,2025-04-25,0,0
1882,2024-04-30,19,1
1883,2024-01-31,15,2
1884,2024-04-30,11,0
1885,2025-01-25,13,0
1886,2025-05-25,60,0
1886,2025-06-24,35,1
1886,2025-07-24,16,1
1886,2025-08-23,13,0
1887,2025-04-25,7,0
1888,2024-07-29,0,0
1889,2024-10-27,19,0
1889,2024-11-26,37,0
1889,2024-12-26,86,0
1889,2025-01-25,41,1
1889,2025-02-24,40,1
1889,2025-03-26,22,1
1889,2025-04-25,63,0
1889,2025-05-25,57,0
1889,2025-06-24,24,0
1889,2025-07-24,53,0
1889,2025-08-23,18,0
1889,2025-09-22,13,1
1890,2024-01-01,84,1
1890,2024-01-31,78,0
1890,2024-03-01,25,1
1890,2024-03-31,98,2
1890,2024-04-30,44,0
1890,2024-05-30,0,1
1890,2024-06-29,11,0
1891,2025-03-26,6,0
1892,2024-01-31,19,0
1893,2024-09-27,0,1
1894,2024-08-28,32,0
1894,2024-09-27,10,0
1894,2024-10-27,32,0
1894,2024-11-26,83,0
1894,2024-12-26,87,0
1894,2025-01-25,3,0
1894,2025-02-24,3,0
1895,2025-05-25,7,0
1896,2024-10-27,2,1
1897,2024-06-29,11,0
1898,2024-06-29,10,0
1899,2025-04-25,11,0
1900,2024-06-29,13,0
1900,2024-07-29,4,2
1901,2024-08-28,14,0
1902,2025-02-24,12,0
1903,2024-09-27,6,0
1904,2024-12-26,72,1
