Fecha,Hotel_ID,Habitaciones_Vendidas,Habitaciones_Disponibles,Ingresos_Habitacion,ADR,Costos_Variables,Canal_Principal,Lead_Time_Promedio,RevPAR,Occupancy_%
2025-04-08,Midscale City,131,250,25927.02,197.92,5895,Directo,4,103.70808,0.524
2025-04-08,Economy Stay,65,100,4999.73,76.92,1625,Agencias,17,49.997299999999996,0.65
2025-04-09,Luxury Resort,76,120,37445.16,492.7,6080,Directo,55,312.043,0.6333333333333333
2025-04-09,Midscale City,158,250,29272.21,185.27,7110,Directo,15,117.08883999999999,0.632
2025-04-09,Economy Stay,59,100,5498.93,93.2,1475,OTA,36,54.9893,0.59
2025-04-10,Luxury Resort,55,120,24068.35,437.61,4400,Agencias,26,200.56958333333333,0.4583333333333333
2025-04-10,Midscale City,138,250,22629.74,163.98,6210,OTA,8,90.51896,0.552
2025-04-10,Economy Stay,65,100,5680.9,87.4,1625,OTA,5,56.809,0.65
2025-04-11,Luxury Resort,77,120,37924.9,492.53,6160,OTA,6,316.04083333333335,0.6416666666666667
2025-04-11,Midscale City,184,250,34328.96,186.57,8280,Agencias,16,137.31584,0.736
2025-04-11,Economy Stay,70,100,5730.65,81.87,1750,OTA,2,57.3065,0.7
2025-04-12,Luxury Resort,76,120,34868.15,458.79,6080,Agencias,30,290.5679166666667,0.6333333333333333
2025-04-12,Midscale City,191,250,34100.17,178.53,8595,OTA,1,136.40068,0.764
2025-04-12,Economy Stay,88,100,8517.6,96.79,2200,Agencias,8,85.176,0.88
2025-04-13,Luxury Resort,107,120,54812.19,512.26,8560,Directo,11,456.76825,0.8916666666666667
2025-04-13,Midscale City,164,250,31947.26,194.8,7380,Agencias,25,127.78904,0.656
2025-04-13,Economy Stay,64,100,5813.98,90.84,1600,OTA,8,58.139799999999994,0.64
2025-04-14,Luxury Resort,68,120,28099.08,413.22,5440,OTA,21,234.15900000000002,0.5666666666666667
2025-04-14,Midscale City,122,250,20590.72,168.78,5490,Directo,3,82.36288,0.488
2025-04-14,Economy Stay,58,100,5265.58,90.79,1450,Directo,0,52.6558,0.58
2025-04-15,Luxury Resort,69,120,33034.07,478.75,5520,OTA,5,275.28391666666664,0.575
2025-04-15,Midscale City,146,250,25093.26,171.87,6570,Agencias,0,100.37303999999999,0.584
2025-04-15,Economy Stay,59,100,5096.0,86.37,1475,OTA,20,50.96,0.59
2025-04-16,Luxury Resort,59,120,25766.67,436.72,4720,Directo,2,214.72224999999997,0.49166666666666664
2025-04-16,Midscale City,150,250,28936.44,192.91,6750,OTA,49,115.74575999999999,0.6
2025-04-16,Economy Stay,49,100,3836.51,78.3,1225,OTA,25,38.365100000000005,0.49
2025-04-17,Luxury Resort,70,120,33273.21,475.33,5600,Agencias,18,277.27675,0.5833333333333334
2025-04-17,Midscale City,115,250,21724.74,188.91,5175,Directo,28,86.89896,0.46
2025-04-17,Economy Stay,59,100,4828.6,81.84,1475,Directo,47,48.286,0.59
2025-04-18,Luxury Resort,96,120,48382.31,503.98,7680,Directo,18,403.1859166666666,0.8
2025-04-18,Midscale City,174,250,31284.74,179.8,7830,Directo,36,125.13896000000001,0.696
2025-04-18,Economy Stay,67,100,5989.97,89.4,1675,Corporativo,10,59.8997,0.67
2025-04-19,Luxury Resort,80,120,37050.68,463.13,6400,Directo,3,308.7556666666667,0.6666666666666666
2025-04-19,Midscale City,209,250,45989.86,220.05,9405,OTA,21,183.95944,0.836
2025-04-19,Economy Stay,76,100,6337.87,83.39,1900,Directo,62,63.3787,0.76
2025-04-20,Luxury Resort,86,120,37574.2,436.91,6880,Directo,12,313.1183333333333,0.7166666666666667
2025-04-20,Midscale City,227,250,46734.22,205.88,10215,Directo,33,186.93688,0.908
2025-04-20,Economy Stay,83,100,9155.11,110.3,2075,Corporativo,2,91.5511,0.83
2025-04-21,Luxury Resort,66,120,32347.55,490.11,5280,OTA,16,269.56291666666664,0.55
2025-04-21,Midscale City,123,250,21270.94,172.93,5535,Directo,1,85.08376,0.492
2025-04-21,Economy Stay,47,100,3933.43,83.69,1175,Directo,23,39.3343,0.47
2025-04-22,Luxury Resort,57,120,26385.79,462.91,4560,Directo,3,219.88158333333334,0.475
2025-04-22,Midscale City,121,250,23625.77,195.25,5445,OTA,25,94.50308,0.484
2025-04-22,Economy Stay,59,100,5052.39,85.63,1475,OTA,16,50.523900000000005,0.59
2025-04-23,Luxury Resort,70,120,30026.44,428.95,5600,OTA,0,250.22033333333331,0.5833333333333334
2025-04-23,Midscale City,162,250,29565.31,182.5,7290,Corporativo,26,118.26124,0.648
2025-04-23,Economy Stay,48,100,4236.49,88.26,1200,Corporativo,16,42.3649,0.48
2025-04-24,Luxury Resort,80,120,37344.09,466.8,6400,Agencias,4,311.20074999999997,0.6666666666666666
2025-04-24,Midscale City,118,250,22432.41,190.11,5310,OTA,36,89.72964,0.472
2025-04-24,Economy Stay,59,100,4944.93,83.81,1475,OTA,8,49.4493,0.59
2025-04-25,Luxury Resort,103,120,60472.03,587.11,8240,Directo,42,503.93358333333333,0.8583333333333333
2025-04-25,Midscale City,224,250,50681.58,226.26,10080,Directo,4,202.72632000000002,0.896
2025-04-25,Economy Stay,70,100,6440.53,92.01,1750,Agencias,15,64.4053,0.7
2025-04-26,Luxury Resort,84,120,39458.57,469.74,6720,OTA,0,328.82141666666666,0.7
2025-04-26,Midscale City,205,250,41145.83,200.71,9225,Directo,25,164.58332000000001,0.82
2025-04-26,Economy Stay,82,100,8205.41,100.07,2050,Directo,13,82.0541,0.82
2025-04-27,Luxury Resort,75,120,36514.56,486.86,6000,Agencias,4,304.28799999999995,0.625
2025-04-27,Midscale City,234,250,47626.92,203.53,10530,OTA,4,190.50768,0.936
2025-04-27,Economy Stay,92,100,10164.4,110.48,2300,Agencias,10,101.64399999999999,0.92
2025-04-28,Luxury Resort,57,120,28099.26,492.97,4560,Directo,50,234.16049999999998,0.475
2025-04-28,Midscale City,129,250,21363.12,165.61,5805,Agencias,4,85.45248,0.516
2025-04-28,Economy Stay,53,100,4134.15,78.0,1325,Corporativo,6,41.341499999999996,0.53
2025-04-29,Luxury Resort,71,120,31414.27,442.45,5680,Corporativo,2,261.78558333333336,0.5916666666666667
2025-04-29,Midscale City,158,250,27197.04,172.13,7110,Directo,1,108.78816,0.632
2025-04-29,Economy Stay,47,100,4059.53,86.37,1175,OTA,39,40.5953,0.47
2025-04-30,Luxury Resort,76,120,33829.86,445.13,6080,Agencias,18,281.9155,0.6333333333333333
2025-04-30,Midscale City,122,250,21350.46,175.0,5490,Directo,15,85.40183999999999,0.488
2025-04-30,Economy Stay,53,100,4536.35,85.59,1325,OTA,83,45.3635,0.53
2025-05-01,Luxury Resort,76,120,33735.34,443.89,6080,OTA,23,281.1278333333333,0.6333333333333333
2025-05-01,Midscale City,162,250,28640.62,176.79,7290,OTA,13,114.56248,0.648
2025-05-01,Economy Stay,54,100,4263.48,78.95,1350,Directo,1,42.6348,0.54
2025-05-02,Luxury Resort,107,120,54734.7,511.54,8560,Agencias,3,456.1225,0.8916666666666667
2025-05-02,Midscale City,181,250,32619.39,180.22,8145,Corporativo,2,130.47756,0.724
2025-05-02,Economy Stay,89,100,9738.5,109.42,2225,Agencias,7,97.385,0.89
2025-05-03,Luxury Resort,80,120,32462.06,405.78,6400,OTA,0,270.5171666666667,0.6666666666666666
2025-05-03,Midscale City,191,250,34503.87,180.65,8595,OTA,0,138.01548,0.764
2025-05-03,Economy Stay,84,100,8469.8,100.83,2100,Directo,19,84.698,0.84
2025-05-04,Luxury Resort,105,120,57702.81,549.55,8400,Directo,3,480.85675,0.875
2025-05-04,Midscale City,205,250,47201.95,230.25,9225,Directo,8,188.8078,0.82
2025-05-04,Economy Stay,89,100,9385.32,105.45,2225,OTA,8,93.8532,0.89
2025-05-05,Luxury Resort,59,120,27223.32,461.41,4720,Corporativo,6,226.861,0.49166666666666664
2025-05-05,Midscale City,139,250,24949.37,179.49,6255,Corporativo,12,99.79748,0.556
2025-05-05,Economy Stay,63,100,5302.66,84.17,1575,OTA,19,53.0266,0.63
2025-05-06,Luxury Resort,67,120,28294.66,422.31,5360,Directo,9,235.78883333333334,0.5583333333333333
2025-05-06,Midscale City,163,250,28374.17,174.07,7335,OTA,45,113.49668,0.652
2025-05-06,Economy Stay,59,100,5058.07,85.73,1475,OTA,2,50.5807,0.59
2025-05-07,Luxury Resort,56,120,25819.69,461.07,4480,Agencias,8,215.1640833333333,0.4666666666666667
2025-05-07,Midscale City,124,250,20822.62,167.92,5580,Corporativo,7,83.29048,0.496
2025-05-07,Economy Stay,60,100,5017.3,83.62,1500,Directo,10,50.173,0.6
2025-05-08,Luxury Resort,80,120,37198.13,464.98,6400,OTA,5,309.9844166666666,0.6666666666666666
2025-05-08,Midscale City,118,250,23218.87,196.77,5310,OTA,2,92.87548,0.472
2025-05-08,Economy Stay,50,100,4434.93,88.7,1250,OTA,22,44.3493,0.5
2025-05-09,Luxury Resort,98,120,57073.89,582.39,7840,OTA,1,475.61575,0.8166666666666667
2025-05-09,Midscale City,175,250,34574.49,197.57,7875,Agencias,7,138.29796,0.7
2025-05-09,Economy Stay,83,100,7978.5,96.13,2075,Directo,4,79.785,0.83
2025-05-10,Luxury Resort,90,120,38348.03,426.09,7200,Agencias,0,319.56691666666666,0.75
2025-05-10,Midscale City,231,250,48315.0,209.16,10395,Directo,6,193.26,0.924
2025-05-10,Economy Stay,83,100,9017.03,108.64,2075,Directo,2,90.17030000000001,0.83
2025-05-11,Luxury Resort,104,120,57466.18,552.56,8320,OTA,0,478.88483333333335,0.8666666666666667
2025-05-11,Midscale City,180,250,31549.34,175.27,8100,Agencias,22,126.19736,0.72
2025-05-11,Economy Stay,75,100,6945.12,92.6,1875,Agencias,7,69.4512,0.75
2025-05-12,Luxury Resort,67,120,32547.12,485.78,5360,Directo,35,271.226,0.5583333333333333
2025-05-12,Midscale City,165,250,31633.68,191.72,7425,Directo,23,126.53472000000001,0.66
2025-05-12,Economy Stay,63,100,5729.99,90.95,1575,Corporativo,5,57.2999,0.63
2025-05-13,Luxury Resort,55,120,23017.05,418.49,4400,OTA,11,191.80875,0.4583333333333333
2025-05-13,Midscale City,148,250,24066.41,162.61,6660,Directo,48,96.26564,0.592
2025-05-13,Economy Stay,48,100,3683.44,76.74,1200,Corporativo,12,36.8344,0.48
2025-05-14,Luxury Resort,71,120,34011.78,479.04,5680,OTA,0,283.43149999999997,0.5916666666666667
2025-05-14,Midscale City,138,250,24834.87,179.96,6210,OTA,1,99.33948,0.552
2025-05-14,Economy Stay,56,100,5012.42,89.51,1400,Directo,9,50.1242,0.56
2025-05-15,Luxury Resort,71,120,29856.55,420.51,5680,OTA,30,248.80458333333334,0.5916666666666667
2025-05-15,Midscale City,121,250,23793.94,196.64,5445,Directo,10,95.17576,0.484
2025-05-15,Economy Stay,59,100,4767.46,80.8,1475,Agencias,24,47.6746,0.59
2025-05-16,Luxury Resort,111,120,59962.41,540.2,8880,Agencias,9,499.68675,0.925
2025-05-16,Midscale City,166,250,30160.37,181.69,7470,Directo,11,120.64148,0.664
2025-05-16,Economy Stay,75,100,6825.44,91.01,1875,Directo,29,68.25439999999999,0.75
2025-05-17,Luxury Resort,78,120,33434.12,428.64,6240,Directo,31,278.6176666666667,0.65
2025-05-17,Midscale City,212,250,42139.32,198.77,9540,OTA,14,168.55728,0.848
2025-05-17,Economy Stay,87,100,8401.35,96.57,2175,Directo,15,84.01350000000001,0.87
2025-05-18,Luxury Resort,101,120,58616.08,580.36,8080,Agencias,2,488.46733333333333,0.8416666666666667
2025-05-18,Midscale City,202,250,40378.02,199.89,9090,Directo,8,161.51208,0.808
2025-05-18,Economy Stay,84,100,9011.6,107.28,2100,OTA,1,90.116,0.84
2025-05-19,Luxury Resort,75,120,36694.1,489.25,6000,Corporativo,10,305.78416666666664,0.625
2025-05-19,Midscale City,142,250,25019.1,176.19,6390,OTA,28,100.07639999999999,0.568
2025-05-19,Economy Stay,55,100,4665.94,84.84,1375,Agencias,28,46.6594,0.55
2025-05-20,Luxury Resort,64,120,27839.81,435.0,5120,OTA,10,231.99841666666669,0.5333333333333333
2025-05-20,Midscale City,125,250,23822.8,190.58,5625,OTA,9,95.2912,0.5
2025-05-20,Economy Stay,47,100,3786.34,80.56,1175,OTA,44,37.8634,0.47
2025-05-21,Luxury Resort,58,120,25894.71,446.46,4640,Directo,5,215.78924999999998,0.48333333333333334
2025-05-21,Midscale City,130,250,23606.43,181.59,5850,OTA,12,94.42572,0.52
2025-05-21,Economy Stay,55,100,5110.26,92.91,1375,Directo,7,51.1026,0.55
2025-05-22,Luxury Resort,60,120,26771.93,446.2,4800,Directo,21,223.09941666666666,0.5
2025-05-22,Midscale City,152,250,24739.73,162.76,6840,Agencias,8,98.95891999999999,0.608
2025-05-22,Economy Stay,52,100,4476.34,86.08,1300,Agencias,3,44.763400000000004,0.52
2025-05-23,Luxury Resort,76,120,36611.39,481.73,6080,Agencias,3,305.0949166666667,0.6333333333333333
2025-05-23,Midscale City,183,250,34407.04,188.02,8235,Corporativo,5,137.62816,0.732
2025-05-23,Economy Stay,66,100,5249.3,79.53,1650,Directo,10,52.493,0.66
2025-05-24,Luxury Resort,82,120,40175.0,489.94,6560,OTA,56,334.7916666666667,0.6833333333333333
2025-05-24,Midscale City,228,250,49689.51,217.94,10260,Agencias,4,198.75804,0.912
2025-05-24,Economy Stay,83,100,9294.19,111.98,2075,OTA,4,92.9419,0.83
2025-05-25,Luxury Resort,76,120,31557.34,415.23,6080,Corporativo,0,262.9778333333333,0.6333333333333333
2025-05-25,Midscale City,218,250,49788.24,228.39,9810,OTA,10,199.15295999999998,0.872
2025-05-25,Economy Stay,67,100,5449.74,81.34,1675,Agencias,7,54.4974,0.67
2025-05-26,Luxury Resort,68,120,28014.2,411.97,5440,Directo,0,233.45166666666668,0.5666666666666667
2025-05-26,Midscale City,135,250,26405.32,195.59,6075,Agencias,15,105.62128,0.54
2025-05-26,Economy Stay,55,100,4545.66,82.65,1375,Agencias,1,45.4566,0.55
2025-05-27,Luxury Resort,75,120,31509.8,420.13,6000,OTA,10,262.58166666666665,0.625
2025-05-27,Midscale City,147,250,28821.22,196.06,6615,OTA,13,115.28488,0.588
2025-05-27,Economy Stay,46,100,3568.19,77.57,1150,Directo,3,35.6819,0.46
2025-05-28,Luxury Resort,74,120,34787.38,470.1,5920,Agencias,2,289.89483333333334,0.6166666666666667
2025-05-28,Midscale City,121,250,20913.92,172.84,5445,OTA,4,83.65567999999999,0.484
2025-05-28,Economy Stay,50,100,4240.61,84.81,1250,Corporativo,7,42.406099999999995,0.5
2025-05-29,Luxury Resort,55,120,22978.8,417.8,4400,OTA,0,191.48999999999998,0.4583333333333333
2025-05-29,Midscale City,115,250,22092.86,192.11,5175,OTA,10,88.37144,0.46
2025-05-29,Economy Stay,57,100,4526.02,79.4,1425,OTA,3,45.260200000000005,0.57
2025-05-30,Luxury Resort,97,120,49343.19,508.69,7760,Corporativo,1,411.19325000000003,0.8083333333333333
2025-05-30,Midscale City,157,250,29970.85,190.9,7065,Directo,23,119.8834,0.628
2025-05-30,Economy Stay,66,100,5212.4,78.98,1650,OTA,17,52.123999999999995,0.66
2025-05-31,Luxury Resort,104,120,61073.79,587.25,8320,Directo,17,508.94825000000003,0.8666666666666667
2025-05-31,Midscale City,175,250,33655.82,192.32,7875,Directo,3,134.62328,0.7
2025-05-31,Economy Stay,84,100,8400.97,100.01,2100,OTA,37,84.0097,0.84
2025-06-01,Luxury Resort,78,120,38243.95,490.31,6240,OTA,4,318.6995833333333,0.65
2025-06-01,Midscale City,187,250,30638.84,163.84,8415,Directo,10,122.55536000000001,0.748
2025-06-01,Economy Stay,75,100,6184.65,82.46,1875,Agencias,22,61.8465,0.75
2025-06-02,Luxury Resort,58,120,25403.4,437.99,4640,Directo,7,211.69500000000002,0.48333333333333334
2025-06-02,Midscale City,157,250,29431.25,187.46,7065,OTA,3,117.725,0.628
2025-06-02,Economy Stay,47,100,4097.44,87.18,1175,Corporativo,1,40.974399999999996,0.47
2025-06-03,Luxury Resort,75,120,33009.11,440.12,6000,Corporativo,12,275.07591666666667,0.625
2025-06-03,Midscale City,143,250,24064.32,168.28,6435,Agencias,7,96.25728,0.572
2025-06-03,Economy Stay,59,100,5166.18,87.56,1475,Agencias,30,51.6618,0.59
2025-06-04,Luxury Resort,78,120,32255.84,413.54,6240,Agencias,11,268.7986666666667,0.65
2025-06-04,Midscale City,155,250,28495.48,183.84,6975,Agencias,2,113.98192,0.62
2025-06-04,Economy Stay,61,100,4755.82,77.96,1525,Directo,9,47.5582,0.61
2025-06-05,Luxury Resort,63,120,25617.52,406.63,5040,OTA,7,213.47933333333333,0.525
2025-06-05,Midscale City,147,250,27325.19,185.89,6615,Directo,27,109.30076,0.588
2025-06-05,Economy Stay,47,100,4275.88,90.98,1175,Corporativo,2,42.7588,0.47
2025-06-06,Luxury Resort,106,120,57250.04,540.09,8480,Directo,59,477.08366666666666,0.8833333333333333
2025-06-06,Midscale City,179,250,33110.72,184.98,8055,Corporativo,6,132.44288,0.716
2025-06-06,Economy Stay,64,100,5493.76,85.84,1600,OTA,13,54.9376,0.64
2025-06-07,Luxury Resort,84,120,36776.12,437.81,6720,Directo,27,306.4676666666667,0.7
2025-06-07,Midscale City,220,250,48115.48,218.71,9900,Agencias,21,192.46192000000002,0.88
2025-06-07,Economy Stay,68,100,5859.55,86.17,1700,OTA,30,58.5955,0.68
2025-06-08,Luxury Resort,111,120,59367.15,534.84,8880,OTA,2,494.72625,0.925
2025-06-08,Midscale City,230,250,47888.75,208.21,10350,Agencias,30,191.555,0.92
2025-06-08,Economy Stay,73,100,5687.82,77.92,1825,OTA,19,56.8782,0.73
2025-06-09,Luxury Resort,75,120,33362.92,444.84,6000,Agencias,9,278.02433333333335,0.625
2025-06-09,Midscale City,134,250,23845.65,177.95,6030,OTA,7,95.38260000000001,0.536
2025-06-09,Economy Stay,56,100,5053.98,90.25,1400,OTA,6,50.53979999999999,0.56
2025-06-10,Luxury Resort,72,120,30905.97,429.25,5760,Corporativo,4,257.54975,0.6
2025-06-10,Midscale City,153,250,27965.14,182.78,6885,Directo,15,111.86055999999999,0.612
2025-06-10,Economy Stay,58,100,4939.38,85.16,1450,OTA,11,49.3938,0.58
2025-06-11,Luxury Resort,56,120,23654.43,422.4,4480,OTA,45,197.12025,0.4666666666666667
2025-06-11,Midscale City,138,250,22617.86,163.9,6210,Agencias,0,90.47144,0.552
2025-06-11,Economy Stay,57,100,4853.44,85.15,1425,Agencias,4,48.5344,0.57
2025-06-12,Luxury Resort,58,120,24481.46,422.09,4640,Directo,9,204.01216666666667,0.48333333333333334
2025-06-12,Midscale City,126,250,23338.8,185.23,5670,Agencias,15,93.3552,0.504
2025-06-12,Economy Stay,54,100,4198.09,77.74,1350,Corporativo,4,41.9809,0.54
2025-06-13,Luxury Resort,97,120,54577.21,562.65,7760,OTA,0,454.81008333333335,0.8083333333333333
2025-06-13,Midscale City,159,250,29016.27,182.49,7155,Corporativo,38,116.06508,0.636
2025-06-13,Economy Stay,79,100,6658.87,84.29,1975,OTA,43,66.5887,0.79
2025-06-14,Luxury Resort,77,120,34412.48,446.92,6160,OTA,4,286.77066666666667,0.6416666666666667
2025-06-14,Midscale City,191,250,34944.83,182.96,8595,Directo,6,139.77932,0.764
2025-06-14,Economy Stay,78,100,7067.85,90.61,1950,OTA,16,70.6785,0.78
2025-06-15,Luxury Resort,110,120,64297.03,584.52,8800,Directo,3,535.8085833333333,0.9166666666666666
2025-06-15,Midscale City,214,250,49252.69,230.15,9630,Agencias,51,197.01076,0.856
2025-06-15,Economy Stay,81,100,8311.66,102.61,2025,Directo,0,83.1166,0.81
2025-06-16,Luxury Resort,66,120,30463.31,461.57,5280,Agencias,12,253.86091666666667,0.55
2025-06-16,Midscale City,128,250,23339.3,182.34,5760,OTA,1,93.35719999999999,0.512
2025-06-16,Economy Stay,61,100,5385.56,88.29,1525,Directo,70,53.8556,0.61
2025-06-17,Luxury Resort,67,120,29122.07,434.66,5360,Agencias,8,242.68391666666668,0.5583333333333333
2025-06-17,Midscale City,150,250,29065.18,193.77,6750,Agencias,3,116.26072,0.6
2025-06-17,Economy Stay,46,100,4213.88,91.61,1150,OTA,5,42.1388,0.46
2025-06-18,Luxury Resort,67,120,32807.36,489.66,5360,OTA,0,273.3946666666667,0.5583333333333333
2025-06-18,Midscale City,160,250,28201.27,176.26,7200,OTA,3,112.80508,0.64
2025-06-18,Economy Stay,53,100,4879.29,92.06,1325,OTA,21,48.7929,0.53
2025-06-19,Luxury Resort,80,120,35750.0,446.87,6400,Directo,0,297.9166666666667,0.6666666666666666
2025-06-19,Midscale City,137,250,22967.84,167.65,6165,Agencias,44,91.87136,0.548
2025-06-19,Economy Stay,51,100,4413.73,86.54,1275,Corporativo,19,44.137299999999996,0.51
2025-06-20,Luxury Resort,108,120,58497.2,541.64,8640,OTA,22,487.47666666666663,0.9
2025-06-20,Midscale City,199,250,33060.01,166.13,8955,OTA,2,132.24004000000002,0.796
2025-06-20,Economy Stay,70,100,5380.03,76.86,1750,Directo,19,53.8003,0.7
2025-06-21,Luxury Resort,97,120,52790.59,544.23,7760,OTA,52,439.92158333333333,0.8083333333333333
2025-06-21,Midscale City,161,250,29279.58,181.86,7245,Corporativo,27,117.11832000000001,0.644
2025-06-21,Economy Stay,75,100,6145.88,81.95,1875,Directo,35,61.458800000000004,0.75
2025-06-22,Luxury Resort,98,120,51922.08,529.82,7840,OTA,0,432.684,0.8166666666666667
2025-06-22,Midscale City,176,250,32859.07,186.7,7920,Directo,44,131.43628,0.704
2025-06-22,Economy Stay,87,100,8084.85,92.93,2175,Directo,11,80.8485,0.87
2025-06-23,Luxury Resort,79,120,37443.76,473.97,6320,Agencias,16,312.03133333333335,0.6583333333333333
2025-06-23,Midscale City,148,250,29138.54,196.88,6660,Corporativo,18,116.55416000000001,0.592
2025-06-23,Economy Stay,56,100,4395.45,78.49,1400,Directo,11,43.954499999999996,0.56
2025-06-24,Luxury Resort,69,120,30941.28,448.42,5520,Directo,14,257.844,0.575
2025-06-24,Midscale City,123,250,22101.61,179.69,5535,OTA,45,88.40644,0.492
2025-06-24,Economy Stay,54,100,4787.09,88.65,1350,Directo,13,47.8709,0.54
2025-06-25,Luxury Resort,65,120,27598.54,424.59,5200,Directo,50,229.98783333333333,0.5416666666666666
2025-06-25,Midscale City,133,250,21669.72,162.93,5985,Agencias,3,86.67888,0.532
2025-06-25,Economy Stay,49,100,3815.19,77.86,1225,Directo,9,38.1519,0.49
2025-06-26,Luxury Resort,56,120,26750.43,477.69,4480,Corporativo,22,222.92025,0.4666666666666667
2025-06-26,Midscale City,160,250,29855.09,186.59,7200,Agencias,0,119.42036,0.64
2025-06-26,Economy Stay,64,100,5765.4,90.08,1600,Directo,10,57.653999999999996,0.64
2025-06-27,Luxury Resort,106,120,59840.56,564.53,8480,Directo,59,498.67133333333334,0.8833333333333333
2025-06-27,Midscale City,173,250,29345.08,169.62,7785,Directo,23,117.38032000000001,0.692
2025-06-27,Economy Stay,64,100,5982.43,93.48,1600,Agencias,0,59.8243,0.64
2025-06-28,Luxury Resort,88,120,42305.59,480.75,7040,Corporativo,12,352.54658333333333,0.7333333333333333
2025-06-28,Midscale City,228,250,44412.81,194.79,10260,Directo,1,177.65124,0.912
2025-06-28,Economy Stay,83,100,9123.42,109.92,2075,OTA,9,91.2342,0.83
2025-06-29,Luxury Resort,82,120,39150.66,477.45,6560,Directo,51,326.25550000000004,0.6833333333333333
2025-06-29,Midscale City,194,250,32029.43,165.1,8730,OTA,12,128.11772,0.776
2025-06-29,Economy Stay,67,100,5629.01,84.02,1675,OTA,6,56.2901,0.67
2025-06-30,Luxury Resort,69,120,27997.76,405.76,5520,Agencias,21,233.31466666666665,0.575
